PERIODO,TIPO_GOBIERNO_NOMBRE,TIPO,DEPARTAMENTO_META_NOMBRE,MONTO_PIM,MONTO_DEVENGADO
2016,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,LA LIBERTAD,2923454,2651318
2016,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,LAMBAYEQUE,50000,0
2016,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,LIMA,765022,740252
2016,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,LORETO,655182,400910
2016,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,MADRE DE DIOS,819292,817060
2016,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,MOQUEGUA,1406604,1217064
2016,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,NACIONAL,120669598,109239851
2016,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,PASCO,2037899,1230388
2016,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,PIURA,663782,510490
2016,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,PUNO,3971428,3848914
2016,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,SAN MARTIN,3705565,3334856
2016,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,TUMBES,295462,293842
2016,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,UCAYALI,189952,141343
2016,TRES NIVELES DE GOBIERNO,MITIGACION,AMAZONAS,78170,39040
2016,TRES NIVELES DE GOBIERNO,MITIGACION,AREQUIPA,12400,12389
2016,TRES NIVELES DE GOBIERNO,MITIGACION,CAJAMARCA,707998,552256
2016,TRES NIVELES DE GOBIERNO,MITIGACION,CUSCO,128571,127371
2016,TRES NIVELES DE GOBIERNO,MITIGACION,JUNIN,60376,56375
2016,TRES NIVELES DE GOBIERNO,MITIGACION,LA LIBERTAD,433719,384323
2016,TRES NIVELES DE GOBIERNO,MITIGACION,NACIONAL,1893540,1429464
2016,TRES NIVELES DE GOBIERNO,MITIGACION,PUNO,472306,257710
2017,GOBIERNOS LOCALES,ADAPTACION,AMAZONAS,14471393,14066309
2017,GOBIERNOS LOCALES,ADAPTACION,ANCASH,37883052,27357271
2017,GOBIERNOS LOCALES,ADAPTACION,APURIMAC,42108694,27252400
2017,GOBIERNOS LOCALES,ADAPTACION,AREQUIPA,46031379,32110616
2017,GOBIERNOS LOCALES,ADAPTACION,AYACUCHO,49805008,34338093
2017,GOBIERNOS LOCALES,ADAPTACION,CAJAMARCA,65252337,55764929
2017,GOBIERNOS LOCALES,ADAPTACION,CUSCO,28842029,13614796
2017,GOBIERNOS LOCALES,ADAPTACION,HUANCAVELICA,25820237,17617666
2017,GOBIERNOS LOCALES,ADAPTACION,HUANUCO,22120462,14041275
2017,GOBIERNOS LOCALES,ADAPTACION,ICA,14558826,7233338
2017,GOBIERNOS LOCALES,ADAPTACION,JUNIN,95632036,37561583
2017,GOBIERNOS LOCALES,ADAPTACION,LA LIBERTAD,42631160,22161063
2017,GOBIERNOS LOCALES,ADAPTACION,LAMBAYEQUE,27297714,10372997
2017,GOBIERNOS LOCALES,ADAPTACION,LIMA,30810799,11857950
2017,GOBIERNOS LOCALES,ADAPTACION,LORETO,31636591,12305554
2017,GOBIERNOS LOCALES,ADAPTACION,MADRE DE DIOS,6721059,2128554
2017,GOBIERNOS LOCALES,ADAPTACION,MOQUEGUA,6785914,4503045
2017,GOBIERNOS LOCALES,ADAPTACION,PASCO,8517651,8236488
2017,GOBIERNOS LOCALES,ADAPTACION,PIURA,20750935,15750896
2017,GOBIERNOS LOCALES,ADAPTACION,PUNO,32356685,22752421
2017,GOBIERNOS LOCALES,ADAPTACION,SAN MARTIN,73897851,37178864
2017,GOBIERNOS LOCALES,ADAPTACION,TACNA,277968,233343
2017,GOBIERNOS LOCALES,ADAPTACION,TUMBES,1754393,1177582
2017,GOBIERNOS LOCALES,ADAPTACION,UCAYALI,346890,346890
2017,GOBIERNOS LOCALES,ADAPTACION,NACIONAL,726311063,429963923
2017,GOBIERNO NACIONAL,ADAPTACION,LIMA,154874,0
2017,GOBIERNO NACIONAL,ADAPTACION,PIURA,28107505,0
2017,GOBIERNO NACIONAL,ADAPTACION,TUMBES,0,0
2017,GOBIERNO NACIONAL,ADAPTACION,NACIONAL,28262379,0
2017,GOBIERNO REGIONAL,ADAPTACION,AMAZONAS,12036867,11672167
2017,GOBIERNO REGIONAL,ADAPTACION,ANCASH,142423,142176
2017,GOBIERNO REGIONAL,ADAPTACION,APURIMAC,16829314,5381642
2017,GOBIERNO REGIONAL,ADAPTACION,AYACUCHO,11484563,11293202
2017,GOBIERNO REGIONAL,ADAPTACION,CAJAMARCA,760000,380000
2017,GOBIERNO REGIONAL,ADAPTACION,CUSCO,32000,1000
2017,GOBIERNO REGIONAL,ADAPTACION,LIMA,99383,91879
2017,GOBIERNO REGIONAL,ADAPTACION,MADRE DE DIOS,162650,56160
2017,GOBIERNO REGIONAL,ADAPTACION,PASCO,4995469,4781255
2017,GOBIERNO REGIONAL,ADAPTACION,PIURA,52166,0
2017,GOBIERNO REGIONAL,ADAPTACION,SAN MARTIN,819037,146683
2017,GOBIERNO REGIONAL,ADAPTACION,TACNA,18000,18000
2017,GOBIERNO REGIONAL,ADAPTACION,NACIONAL,47431872,33964164
2017,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,AMAZONAS,173824,161705
2017,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,ANCASH,1175218,932452
2017,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,APURIMAC,1278075,839159
2017,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,AREQUIPA,2949433,370165
2017,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,AYACUCHO,7156685,5994782
2017,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,CAJAMARCA,2195967,1845756
2017,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,CUSCO,31152821,28524921
2017,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,HUANCAVELICA,629096,415043
2017,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,HUANUCO,3180635,2660621
2017,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,ICA,27127,25000
2017,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,JUNIN,969326,890073
2017,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,LA LIBERTAD,1276121,1118359
2017,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,LIMA,352471,114599
2017,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,LORETO,47719,30000
2017,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,MADRE DE DIOS,1382366,1086108
2017,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,MOQUEGUA,218524,194097
2017,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,PASCO,2711017,1253823
2017,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,PIURA,192648,191056
2017,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,PUNO,781583,737853
2017,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,SAN MARTIN,3454940,2205157
2017,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,TUMBES,320404,285594
2017,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,UCAYALI,11520,11520
2017,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,NACIONAL,61637520,49887843
2017,GOBIERNO NACIONAL,ADAPTACION Y MITIGACION,AMAZONAS,3522973,3315517
2017,GOBIERNO NACIONAL,ADAPTACION Y MITIGACION,ANCASH,6573835,5886399
2017,GOBIERNO NACIONAL,ADAPTACION Y MITIGACION,CAJAMARCA,540238,237000
2017,GOBIERNO NACIONAL,ADAPTACION Y MITIGACION,HUANUCO,0,0
2017,GOBIERNO NACIONAL,ADAPTACION Y MITIGACION,LORETO,2175465,2175458
2017,GOBIERNO NACIONAL,ADAPTACION Y MITIGACION,MADRE DE DIOS,999218,673936
2017,GOBIERNO NACIONAL,ADAPTACION Y MITIGACION,SAN MARTIN,1900892,1900108
2017,GOBIERNO NACIONAL,ADAPTACION Y MITIGACION,NACIONAL,15712621,14188418
2017,GOBIERNO REGIONAL,ADAPTACION Y MITIGACION,AMAZONAS,1810316,1810310
2017,GOBIERNO REGIONAL,ADAPTACION Y MITIGACION,ANCASH,2970900,1348124
2017,GOBIERNO REGIONAL,ADAPTACION Y MITIGACION,APURIMAC,18580432,18421628
2017,GOBIERNO REGIONAL,ADAPTACION Y MITIGACION,AYACUCHO,1499897,1495749
2017,GOBIERNO REGIONAL,ADAPTACION Y MITIGACION,CAJAMARCA,1583969,1175515
2017,GOBIERNO REGIONAL,ADAPTACION Y MITIGACION,CUSCO,2904628,2414242
2017,GOBIERNO REGIONAL,ADAPTACION Y MITIGACION,HUANCAVELICA,4476868,4279835
2017,GOBIERNO REGIONAL,ADAPTACION Y MITIGACION,HUANUCO,2765227,2743122
2017,GOBIERNO REGIONAL,ADAPTACION Y MITIGACION,LORETO,1091417,137100
2017,GOBIERNO REGIONAL,ADAPTACION Y MITIGACION,MADRE DE DIOS,1228,1200
2017,GOBIERNO REGIONAL,ADAPTACION Y MITIGACION,PIURA,0,0
2017,GOBIERNO REGIONAL,ADAPTACION Y MITIGACION,PUNO,3951536,3794466
2017,GOBIERNO REGIONAL,ADAPTACION Y MITIGACION,SAN MARTIN,679432,426010
2017,GOBIERNO REGIONAL,ADAPTACION Y MITIGACION,NACIONAL,42315850,38047301
2017,GOBIERNOS LOCALES,MITIGACION,AMAZONAS,89831,89702
2017,GOBIERNOS LOCALES,MITIGACION,AREQUIPA,4260,4260
2017,GOBIERNOS LOCALES,MITIGACION,CAJAMARCA,415751,265751
2017,GOBIERNOS LOCALES,MITIGACION,CUSCO,4462776,1228716
2017,GOBIERNOS LOCALES,MITIGACION,HUANUCO,73000,70930
2017,GOBIERNOS LOCALES,MITIGACION,LIMA,874177,0
2017,GOBIERNOS LOCALES,MITIGACION,PUNO,322591,314380
2017,GOBIERNOS LOCALES,MITIGACION,NACIONAL,6242386,1973739
2017,GOBIERNO REGIONAL,MITIGACION,CAJAMARCA,6538,4167
2017,GOBIERNO REGIONAL,MITIGACION,NACIONA,6538,4167
2017,TRES NIVELES DE GOBIERNO,ADAPTACION,AMAZONAS,26508260,25738476
2017,TRES NIVELES DE GOBIERNO,ADAPTACION,ANCASH,38025475,27499447
2017,TRES NIVELES DE GOBIERNO,ADAPTACION,APURIMAC,58938008,32634042
2017,TRES NIVELES DE GOBIERNO,ADAPTACION,AREQUIPA,46031379,32110616
2017,TRES NIVELES DE GOBIERNO,ADAPTACION,AYACUCHO,61289571,45631295
2017,TRES NIVELES DE GOBIERNO,ADAPTACION,CAJAMARCA,66012337,56144929
2017,TRES NIVELES DE GOBIERNO,ADAPTACION,CUSCO,28874029,13615796
2017,TRES NIVELES DE GOBIERNO,ADAPTACION,HUANCAVELICA,25820237,17617666
2017,TRES NIVELES DE GOBIERNO,ADAPTACION,HUANUCO,22120462,14041275
2017,TRES NIVELES DE GOBIERNO,ADAPTACION,ICA,14558826,7233338
2017,TRES NIVELES DE GOBIERNO,ADAPTACION,JUNIN,95632036,37561583
2017,TRES NIVELES DE GOBIERNO,ADAPTACION,LA LIBERTAD,42631160,22161063
2017,TRES NIVELES DE GOBIERNO,ADAPTACION,LAMBAYEQUE,27297714,10372997
2017,TRES NIVELES DE GOBIERNO,ADAPTACION,LIMA,31065056,11949829
2017,TRES NIVELES DE GOBIERNO,ADAPTACION,LORETO,31636591,12305554
2017,TRES NIVELES DE GOBIERNO,ADAPTACION,MADRE DE DIOS,6883709,2184714
2017,TRES NIVELES DE GOBIERNO,ADAPTACION,MOQUEGUA,6785914,4503045
2017,TRES NIVELES DE GOBIERNO,ADAPTACION,NACIONAL,802005314,463928087
2017,TRES NIVELES DE GOBIERNO,ADAPTACION,PASCO,13513120,13017743
2017,TRES NIVELES DE GOBIERNO,ADAPTACION,PIURA,48910606,15750896
2017,TRES NIVELES DE GOBIERNO,ADAPTACION,PUNO,32356685,22752421
2017,TRES NIVELES DE GOBIERNO,ADAPTACION,SAN MARTIN,74716888,37325547
2017,TRES NIVELES DE GOBIERNO,ADAPTACION,TACNA,295968,251343
2017,TRES NIVELES DE GOBIERNO,ADAPTACION,TUMBES,1754393,1177582
2017,TRES NIVELES DE GOBIERNO,ADAPTACION,UCAYALI,346890,346890
2017,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,AMAZONAS,5507113,5287532
2017,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,ANCASH,10719953,8166975
2017,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,APURIMAC,19858507,19260787
2017,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,AREQUIPA,2949433,370165
2017,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,AYACUCHO,8656582,7490531
2017,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,CAJAMARCA,4320174,3258271
2017,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,CUSCO,34057449,30939163
2017,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,HUANCAVELICA,5105964,4694878
2017,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,HUANUCO,5945862,5403743
2017,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,ICA,27127,25000
2017,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,JUNIN,969326,890073
2017,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,LA LIBERTAD,1276121,1118359
2017,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,LIMA,352471,114599
2017,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,LORETO,3314601,2342558
2017,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,MADRE DE DIOS,2382812,1761244
2017,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,MOQUEGUA,218524,194097
2017,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,NACIONAL,119665991,102123562
2017,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,PASCO,2711017,1253823
2017,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,PIURA,192648,191056
2017,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,PUNO,4733119,4532319
2017,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,SAN MARTIN,6035264,4531275
2017,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,TUMBES,320404,285594
2017,TRES NIVELES DE GOBIERNO,ADAPTACION Y MITIGACION,UCAYALI,11520,11520
2017,TRES NIVELES DE GOBIERNO,MITIGACION,AMAZONAS,89831,89702
2017,TRES NIVELES DE GOBIERNO,MITIGACION,AREQUIPA,4260,4260
2017,TRES NIVELES DE GOBIERNO,MITIGACION,CAJAMARCA,422289,269918
2017,TRES NIVELES DE GOBIERNO,MITIGACION,CUSCO,4462776,1228716
2017,TRES NIVELES DE GOBIERNO,MITIGACION,HUANUCO,73000,70930
2017,TRES NIVELES DE GOBIERNO,MITIGACION,LIMA,874177,0
2017,TRES NIVELES DE GOBIERNO,MITIGACION,NACIONA,6538,4167
2017,TRES NIVELES DE GOBIERNO,MITIGACION,NACIONAL,6242386,1973739
2017,TRES NIVELES DE GOBIERNO,MITIGACION,PUNO,322591,314380
2018,GOBIERNOS LOCALES,ADAPTACION,AMAZONAS,3069461,2949727
2018,GOBIERNOS LOCALES,ADAPTACION,ANCASH,23441898,10745775
2018,GOBIERNOS LOCALES,ADAPTACION,APURIMAC,12800013,10264666
2018,GOBIERNOS LOCALES,ADAPTACION,AREQUIPA,49896777,28212669
2018,GOBIERNOS LOCALES,ADAPTACION,AYACUCHO,40544483,19461504
2018,GOBIERNOS LOCALES,ADAPTACION,CAJAMARCA,27122664,17836061
2018,GOBIERNOS LOCALES,ADAPTACION,CUSCO,24172972,7267278
2018,GOBIERNOS LOCALES,ADAPTACION,HUANCAVELICA,19543890,12032477
2018,GOBIERNOS LOCALES,ADAPTACION,HUANUCO,14712566,10938432
2018,GOBIERNOS LOCALES,ADAPTACION,ICA,12619431,8112116
2018,GOBIERNOS LOCALES,ADAPTACION,JUNIN,71532861,49014132
2018,GOBIERNOS LOCALES,ADAPTACION,LA LIBERTAD,65102191,29646443
2018,GOBIERNOS LOCALES,ADAPTACION,LAMBAYEQUE,9579576,7181522
2018,GOBIERNOS LOCALES,ADAPTACION,LIMA,84061101,10615662
2018,GOBIERNOS LOCALES,ADAPTACION,LORETO,51093763,46856191
2018,GOBIERNOS LOCALES,ADAPTACION,MADRE DE DIOS,10426737,342916
2018,GOBIERNOS LOCALES,ADAPTACION,MOQUEGUA,2497726,2186894
2018,GOBIERNOS LOCALES,ADAPTACION,PASCO,1148311,262253
2018,GOBIERNOS LOCALES,ADAPTACION,PIURA,25074647,9538564
2018,GOBIERNOS LOCALES,ADAPTACION,PUNO,10432976,7951750
2018,GOBIERNOS LOCALES,ADAPTACION,SAN MARTIN,147671475,42957261
2018,GOBIERNOS LOCALES,ADAPTACION,TACNA,263498,237584
2018,GOBIERNOS LOCALES,ADAPTACION,TUMBES,4829881,0
2018,GOBIERNOS LOCALES,ADAPTACION,UCAYALI,32397,32397
2018,GOBIERNOS LOCALES,ADAPTACION,NACIONAL,711671295,334644274
2018,GOBIERNO NACIONAL,ADAPTACION,ANCASH,1714089,0
2018,GOBIERNO NACIONAL,ADAPTACION,LA LIBERTAD,2156344,92740
2018,GOBIERNO NACIONAL,ADAPTACION,LAMBAYEQUE,7950174,0
2018,GOBIERNO NACIONAL,ADAPTACION,LIMA,3387003,0
2018,GOBIERNO NACIONAL,ADAPTACION,PIURA,56540062,16751292
2018,GOBIERNO NACIONAL,ADAPTACION,TUMBES,1310618,1212969
2018,GOBIERNO NACIONAL,ADAPTACION,NACIONAL,73058290,18057001
2018,GOBIERNO REGIONAL,MITIGACION,AMAZONAS,6077820,6035488
2018,GOBIERNO REGIONAL,MITIGACION,APURIMAC,14638015,12162572
2018,GOBIERNO REGIONAL,MITIGACION,AYACUCHO,13336508,12693106
2018,GOBIERNO REGIONAL,MITIGACION,CAJAMARCA,380000,380000
2018,GOBIERNO REGIONAL,MITIGACION,PROVINCIA CONSTITUCIONAL DEL CALLAO,7315354,0
2018,GOBIERNO REGIONAL,MITIGACION,CUSCO,876362,397390
2018,GOBIERNO REGIONAL,MITIGACION,LIMA,1923646,1764834
2018,GOBIERNO REGIONAL,MITIGACION,MADRE DE DIOS,1172439,699664
2018,GOBIERNO REGIONAL,MITIGACION,PASCO,7423459,6017418
2018,GOBIERNO REGIONAL,MITIGACION,PIURA,653193,590966
2018,GOBIERNO REGIONAL,MITIGACION,SAN MARTIN,672353,354935
2018,GOBIERNO REGIONAL,MITIGACION,NAICONAL,54469149,41096373
2018,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,AMAZONAS,18000,18000
2018,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,ANCASH,297311,175290
2018,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,APURIMAC,2832825,2257955
2018,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,AREQUIPA,1529075,1004475
2018,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,AYACUCHO,6231233,5980529
2018,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,CAJAMARCA,1264354,1121598
2018,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,CUSCO,34357439,31855414
2018,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,HUANCAVELICA,173916,148567
2018,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,HUANUCO,1586310,1464790
2018,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,ICA,325520,252104
2018,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,JUNIN,400438,359748
2018,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,LA LIBERTAD,489003,486331
2018,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,LIMA,1061142,963314
2018,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,LORETO,742970,738271
2018,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,MADRE DE DIOS,1307391,920482
2018,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,MOQUEGUA,163218,156152
2018,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,PASCO,3453008,1916109
2018,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,PIURA,150100,120943
2018,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,PUNO,692189,605049
2018,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,SAN MARTIN,2216996,1549310
2018,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,TUMBES,3080,3080
2018,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,UCAYALI,35000,26090
2018,GOBIERNOS LOCALES,ADAPTACION Y MITIGACION,NACIONAL,59330518,52123601
2018,GOBIERNO REGIONAL,ADAPTACION Y MITIGACION,AMAZONAS,667267,662081
2018,GOBIERNO REGIONAL,ADAPTACION Y MITIGACION,ANCASH,37339010,11732051
2018,GOBIERNO REGIONAL,ADAPTACION Y MITIGACION,APURIMAC,37306164,27856683
2018,GOBIERNO REGIONAL,ADAPTACION Y MITIGACION,AYACUCHO,1552119,1476784
2018,GOBIERNO REGIONAL,ADAPTACION Y MITIGACION,CAJAMARCA,2573386,644372
2018,GOBIERNO REGIONAL,ADAPTACION Y MITIGACION,CUSCO,5929473,5343417
2018,GOBIERNO REGIONAL,ADAPTACION Y MITIGACION,HUANCAVELICA,3831709,2821074
2018,GOBIERNO REGIONAL,ADAPTACION Y MITIGACION,HUANUCO,2588824,1144440
2018,GOBIERNO REGIONAL,ADAPTACION Y MITIGACION,LORETO,2205166,1809290
2018,GOBIERNO REGIONAL,ADAPTACION Y MITIGACION,PUNO,3562132,3242088
2018,GOBIERNO REGIONAL,ADAPTACION Y MITIGACION,SAN MARTIN,820154,687752
2018,GOBIERNO REGIONAL,ADAPTACION Y MITIGACION,NAICONAL,98375404,57420032
2018,GOBIERNO NACIONAL,ADAPTACION Y MITIGACION,AMAZONAS,3814528,2479583
2018,GOBIERNO NACIONAL,ADAPTACION Y MITIGACION,ANCASH,3077310,3070797
2018,GOBIERNO NACIONAL,ADAPTACION Y MITIGACION,CAJAMARCA,303238,234523
2018,GOBIERNO NACIONAL,ADAPTACION Y MITIGACION,HUANCAVELICA,1642932,1626252
2018,GOBIERNO NACIONAL,ADAPTACION Y MITIGACION,LORETO,6455875,5034574
2018,GOBIERNO NACIONAL,ADAPTACION Y MITIGACION,MADRE DE DIOS,325283,325283
2018,GOBIERNO NACIONAL,ADAPTACION Y MITIGACION,SAN MARTIN,2189620,2181364
2018,GOBIERNO NACIONAL,ADAPTACION Y MITIGACION,NACIONAL,17808786,14952376
2018,GOBIERNOS LOCALES,MITIGACION,AMAZONAS,3000,3000
2018,GOBIERNOS LOCALES,MITIGACION,ANCASH,434978,400503
2018,GOBIERNOS LOCALES,MITIGACION,AREQUIPA,67454,66694
2018,GOBIERNOS LOCALES,MITIGACION,AYACUCHO,26067,26066
2018,GOBIERNOS LOCALES,MITIGACION,CAJAMARCA,120000,120000
2018,GOBIERNOS LOCALES,MITIGACION,CUSCO,4305010,3584641
2018,GOBIERNOS LOCALES,MITIGACION,LA LIBERTAD,95226,70529
2018,GOBIERNOS LOCALES,MITIGACION,PUNO,236195,229314
2018,GOBIERNOS LOCALES,MITIGACION,NACIONAL,5287930,4500747
2018,GOBIERNO REGIONAL,MITIGACION,CAJAMARCA,194136,139653
2018,GOBIERNO REGIONAL,MITIGACION,NACIONAL,194136,139653
2018,TRES NIVELES DE GOBIERNO,ADAPTACION,AMAZONAS,3069461,2949727
2018,TRES NIVELES DE GOBIERNO,ADAPTACION,ANCASH,25155987,10745775
2018,TRES NIVELES DE GOBIERNO,ADAPTACION,APURIMAC,12800013,10264666
2018,TRES NIVELES DE GOBIERNO,ADAPTACION,AREQUIPA,49896777,28212669
2018,TRES NIVELES DE GOBIERNO,ADAPTACION,AYACUCHO,40544483,19461504
2018,TRES NIVELES DE GOBIERNO,ADAPTACION,CAJAMARCA,27122664,17836061
2018,TRES NIVELES DE GOBIERNO,ADAPTACION,CUSCO,24172972,7267278
2018,TRES NIVELES DE GOBIERNO,ADAPTACION,HUANCAVELICA,19543890,12032477
2018,TRES NIVELES DE GOBIERNO,ADAPTACION,HUANUCO,14712566,10938432
2018,TRES NIVELES DE GOBIERNO,ADAPTACION,ICA,12619431,8112116
2018,TRES NIVELES DE GOBIERNO,ADAPTACION,JUNIN,71532861,49014132
2018,TRES NIVELES DE GOBIERNO,ADAPTACION,LA LIBERTAD,67258535,29739183
2018,TRES NIVELES DE GOBIERNO,ADAPTACION,LAMBAYEQUE,17529750,7181522
2018,TRES NIVELES DE GOBIERNO,ADAPTACION,LIMA,87448104,10615662
2018,TRES NIVELES DE GOBIERNO,ADAPTACION,LORETO,51093763,46856191
2018,TRES NIVELES DE GOBIERNO,ADAPTACION,MADRE DE DIOS,10426737,342916
